frame,player1_position_x,player1_position_y,player2_position_x,player2_position_y
5251,590,546,1492,640
5252,595,546,1486,638
5253,596,545,1481,634
5254,598,542,1469,632
5255,597,541,1462,631
5256,1453,630,,
5257,1438,626,,
5258,1433,628,,
5259,1430,632,,
5260,1431,632,,
5261,1432,632,,
5262,1428,634,,
5263,1427,636,,
5264,1425,637,,
5265,1423,639,,
5266,1422,640,,
5267,1420,641,,
5268,1419,640,,
5269,1419,639,,
5270,1418,638,,
5271,1416,638,,
5272,1420,636,,
5273,1423,635,,
5274,1438,634,,
5275,1442,634,,
5276,554,541,1447,634
5277,554,545,1450,632
5278,553,547,1443,627
5279,552,547,1437,624
5280,549,549,1430,615
5281,547,551,1432,610
5282,537,551,1438,599
5283,540,550,1439,595
5284,536,549,1438,586
5285,534,550,1430,575
5286,528,550,1384,565
5287,527,549,1383,557
5288,520,551,1384,550
5289,521,550,1393,546
5290,503,551,,
5291,499,552,,
5292,503,555,,
5293,497,560,,
5294,491,567,,
5295,488,570,,
5296,485,578,,
5297,482,582,,
5298,472,591,,
5299,467,595,,
5300,458,600,,
5301,455,607,1400,541
5302,446,609,,
5303,444,611,,
5304,443,615,,
5305,441,619,,
5306,439,622,1396,541
5307,437,625,,
5308,434,628,,
5309,432,630,,
5310,427,633,,
5311,422,635,,
5312,421,634,,
5313,426,633,,
5314,427,632,,
5315,428,629,,
5316,428,626,,
5317,425,626,,
5318,417,624,,
5319,416,621,,
5320,409,616,,
5321,403,617,,
5322,398,614,,
5323,393,613,,
5324,386,610,,
5325,381,607,,
5326,373,608,,
5327,368,610,,
5328,358,609,,
5329,354,610,,
5330,349,614,,
5331,345,618,,
5332,342,619,,
5333,340,620,,
5334,339,620,,
5335,337,622,,
5336,336,620,,
5337,333,620,,
5338,330,621,,
5339,327,622,,
5340,325,622,,
5341,322,622,,
5342,319,622,,
5343,318,622,,
5344,317,622,,
5345,317,622,,
5346,318,623,,
5347,319,623,,
5348,319,622,,
5349,320,622,,
5350,321,622,,
5351,323,621,,
5352,326,622,,
5353,329,621,,
5354,334,621,,
5355,337,622,,
5356,339,625,,
5357,342,629,,
5358,343,635,,
5359,344,641,,
5360,347,648,,
5361,349,649,,
5362,350,651,,
5363,353,654,,
5364,357,658,,
5365,359,662,,
5366,361,664,,
5367,361,667,,
5368,364,672,,
5369,365,675,,
5370,368,675,,
5371,370,678,,
5372,373,678,,
5373,375,678,,
5374,376,679,,
5375,377,679,1600,541
5376,380,680,1597,541
5377,382,681,1597,541
5378,383,682,1594,541
5379,384,682,1592,542
5380,387,683,1588,542
5381,388,684,1588,542
5382,389,688,1587,542
5383,390,691,1586,542
5384,391,695,1591,542
5385,392,697,1593,543
5386,394,698,1596,543
5387,394,700,1599,543
5388,397,704,1608,544
5389,400,707,1611,544
5390,401,708,1621,545
5391,402,709,1631,545
5392,403,711,1640,546
5393,406,713,1641,547
5394,410,714,1641,548
5395,412,715,1641,550
5396,416,717,1643,552
5397,419,717,1645,555
5398,421,719,1647,558
5399,423,719,1647,561
5400,428,721,1650,562
5401,430,721,1652,562
5402,438,722,1654,564
5403,441,723,1655,568
5404,449,723,1658,571
5405,451,723,1663,573
5406,458,724,1665,573
5407,462,725,1667,573
5408,467,725,1670,573
5409,470,725,1672,574
5410,477,726,1676,574
5411,481,731,1680,575
5412,485,784,1683,575
5413,487,790,1687,576
5414,496,799,1691,575
5415,501,801,1695,575
5416,508,810,1698,576
5417,510,811,1703,576
5418,513,816,1708,578
5419,514,819,1710,579
5420,517,822,1714,582
5421,519,823,1716,586
5422,524,825,1720,587
5423,526,825,1722,592
5424,531,826,1725,594
5425,533,828,1726,598
5426,537,830,1728,599
5427,539,829,1729,604
5428,543,831,1731,610
5429,545,831,1733,610
5430,548,832,1734,613
5431,551,833,1735,616
5502,1153,573,1859,957
5503,1147,563,1857,957
5504,1144,571,1852,958
5505,1139,575,1846,956
5506,1137,580,1845,952
5507,1131,581,1839,948
5508,1126,573,1835,945
5509,1124,573,1833,948
5510,1115,575,1829,945
5511,1111,569,1823,945
5512,1099,569,1822,944
5513,1104,572,1817,946
5514,1092,576,1814,946
5515,1100,574,1811,946
5516,1081,577,1808,946
5517,1072,582,1806,945
5518,1070,578,1804,945
5519,1047,581,1802,945
5520,1051,575,1798,943
5521,1061,579,1796,943
5522,1060,587,1793,942
5523,1059,589,1793,943
5524,1058,590,1792,941
5525,1062,588,1791,941
5526,1062,587,1791,942
5527,1061,587,1791,942
5528,1062,589,1791,942
5529,1064,589,1791,941
5530,1062,591,1790,941
5531,1046,593,1791,941
5532,1067,591,1790,941
5533,1070,591,1790,942
5534,1072,590,1790,942
5535,1073,592,1790,943
5536,1076,589,1789,943
5537,1078,593,1790,943
5538,1086,593,1790,943
5539,1086,593,1790,943
5540,1088,594,1790,943
5541,1088,594,1790,943
5542,1092,594,1790,943
5543,1094,593,1790,943
5544,1103,592,1790,943
5545,1103,593,1790,943
5546,1103,593,1790,942
5547,1105,594,1790,942
5548,1112,593,1790,942
5549,1112,592,1790,942
5550,1115,591,1790,942
5551,1114,588,1790,942
5552,1113,588,1789,941
5553,1115,589,1789,941
5554,1114,591,1789,941
5555,1113,588,1789,941
5556,1112,588,1789,941
5557,1103,589,1789,941
5558,1111,590,1790,941
5559,1112,589,1791,941
5560,1112,592,1791,941
5561,1107,592,1792,941
5562,1087,590,1791,941
5563,1065,588,1791,942
5564,1107,591,1790,942
5565,1106,591,1790,942
5566,1096,590,1789,942
5567,1095,590,1790,942
5568,1099,589,1789,942
5569,1095,589,1790,943
5570,1102,591,1789,942
5571,1102,590,1790,943
5572,1105,587,1789,943
5573,1104,584,1790,943
5574,1105,586,1790,942
5575,1105,588,1790,943
5576,1105,588,1790,942
5577,1108,589,1790,943
5578,1107,577,1790,943
5579,1108,576,1791,943
5580,1108,581,1791,942
5581,1110,588,1791,943
5582,1109,581,1791,943
5583,1112,584,1791,944
5584,1112,586,1791,943
5585,1112,594,1791,943
5586,1112,593,1791,943
5587,1112,592,1791,943
5588,1112,588,1791,942
5589,1114,590,1791,942
5590,1113,590,1791,942
5591,1114,588,1791,942
5592,1114,586,1791,942
5593,1114,582,1791,942
5594,1115,585,1790,942
5595,1115,584,1790,942
5596,1115,582,1790,943
5597,1115,579,1790,943
5598,1119,585,1790,943
5599,1118,586,1791,943
5600,1115,591,1790,943
5601,1112,593,1791,943
5602,1103,591,1791,942
5603,1101,589,1790,943
5604,1088,591,1790,943
5605,1085,597,1790,942
5606,1080,598,1790,943
5607,1078,600,1790,943
5608,1076,601,1790,942
5609,1078,601,1790,942
5612,1053,565,1789,943
5636,1326,675,1328,744
5637,1329,674,1331,752
5638,1367,766,,
5639,1367,767,,
5640,1371,766,,
5641,1372,766,,
5642,1375,765,,
5643,1377,765,,
5644,1379,764,,
5645,1380,764,,
5646,1385,765,,
5647,1388,767,,
5648,1390,768,,
5649,1392,771,,
5650,1394,771,,
5651,1397,774,,
5652,1397,776,,
5653,1399,784,,
5654,1399,787,,
5655,1399,790,,
5656,1399,794,,
5657,1399,795,,
5658,72,572,1398,800
5659,1398,802,,
5660,1398,804,,
5661,1399,808,,
5662,1399,811,,
5663,1398,818,,
5664,1399,819,,
5665,1399,822,,
5666,1399,824,,
5667,1398,824,,
5668,1397,821,,
5669,1397,821,,
5670,1398,815,,
5671,1397,813,,
5672,1395,812,,
5673,66,572,1393,807
5674,66,564,1391,804
5675,65,549,1389,799
5676,65,545,1386,791
5677,64,557,1384,785
5678,1382,783,,
5679,1380,783,,
5680,1377,780,,
5681,1374,780,,
5682,1369,778,,
5683,1367,777,,
5684,1363,772,,
5685,1360,771,,
5686,1352,768,,
5687,1345,766,,
5688,1331,767,,
5689,1324,767,,
5690,1314,767,,
5691,1310,769,,
5692,1308,769,,
5693,1308,770,,
5694,1306,768,,
5695,1305,769,,
5696,1305,768,,
5697,1306,770,,
5698,1306,767,,
5699,1308,766,,
5700,1309,765,,
5701,1307,764,,
5702,1306,763,,
5703,1304,763,,
5704,1300,760,,
5705,1299,761,,
5706,1301,758,,
5707,1302,758,,
5708,1304,759,,
5709,113,549,1305,757
5710,1306,756,,
5711,1311,756,,
5712,1313,755,,
5713,1314,756,,
5714,1313,754,,
5715,1311,752,,
5716,1310,752,,
5717,108,563,1308,751
5718,108,566,1309,752
5719,107,567,1308,751
5720,106,566,1306,751
5721,106,568,1307,750
5722,105,571,1308,749
5723,1307,747,,
5724,1308,745,,
5725,104,574,1309,743
5726,104,568,1310,742
5727,104,566,1312,739
5728,1313,737,,
5729,1314,733,,
5730,101,564,1316,730
5731,101,560,1316,728
5732,101,562,1317,725
5733,1317,723,,
5734,1318,721,,
5735,1317,718,,
5736,1318,714,,
5737,1320,711,,
5738,1326,709,,
5739,1330,705,,
5740,1340,705,,
5741,1337,703,,
5742,98,556,1341,698
5743,97,556,1339,694
5744,96,560,1346,687
5745,96,558,1350,681
5746,96,560,1361,676
5747,96,560,1361,673
5748,95,558,1363,669
5749,95,556,1365,666
5750,94,558,1369,665
5751,93,558,1366,663
5752,93,557,1359,659
5753,92,554,1358,657
5754,92,552,1349,655
5755,91,549,1342,654
5756,90,548,1340,654
5757,89,550,1340,655
5758,88,552,1341,653
5759,88,551,1342,652
5760,88,550,1343,645
5761,87,551,1346,644
5762,87,554,1349,630
5763,87,556,1354,628
5764,87,556,1357,624
5765,87,556,1359,623
5766,86,557,1365,624
5767,86,559,1368,620
5768,86,560,1369,622
5769,85,552,1373,625
5770,85,548,1374,626
5771,84,553,1375,624
5772,1375,626,,
5773,83,552,1377,624
5774,82,557,1378,628
5775,82,558,1379,628
5776,81,562,1380,629
5777,80,561,1380,628
5778,76,608,1381,632
5779,79,562,1384,639
5780,75,611,1384,643
5781,75,549,1386,644
5782,1388,642,,
5783,1390,646,,
5784,1389,647,,
5785,1388,651,,
5786,1388,653,,
5787,1388,655,,
5788,1389,656,,
5789,1390,658,,
5790,1392,659,,
5791,1392,661,,
5792,1393,662,,
5793,1394,663,,
5794,1394,664,,
5795,1395,665,,
5796,1395,665,,
5797,1395,665,,
5798,1396,666,,
5799,1398,665,,
5800,1399,663,,
5801,1399,662,,
5802,1401,662,,
5803,1403,664,,
5804,1403,665,,
5805,1406,665,,
5806,1407,665,,
5807,1409,666,,
5808,1410,666,,
5809,1413,667,,
5810,1416,689,,
5811,1418,693,,
5812,1422,694,,
5813,1427,696,,
5814,1431,699,,
5815,1436,701,,
5816,1442,702,,
5817,1448,705,,
5818,1453,709,,
5819,1457,709,,
5820,1466,712,,
5821,1471,712,,
5822,1476,710,,
5823,1480,708,,
5824,1482,707,,
5825,1483,713,,
5826,1487,717,,
5827,1488,718,,
5828,1490,721,,
5829,1491,722,,
5830,1492,723,,
5831,1494,724,,
5832,1497,727,,
5833,1499,728,,
5834,1500,729,,
5835,1502,730,,
5836,1503,733,,
5837,1505,735,,
5838,1507,736,,
5839,1509,737,,
5840,1512,739,,
5841,1515,740,,
5842,1518,741,,
5843,1521,742,,
5844,1525,742,,
5845,1528,744,,
5846,1530,744,,
5847,1533,746,,
5848,1534,748,,
5849,1537,748,,
5850,1540,750,,
5851,1543,750,,
5852,1546,751,,
5853,1545,752,,
5854,1547,752,,
5855,1548,753,,
5856,1551,755,,
5857,1550,755,,
5858,1550,755,,
5859,1550,756,,
5860,1550,756,,
5861,1549,758,,
5862,1549,758,,
5863,1550,759,,
5864,1550,760,,
5865,1551,761,,
5866,1551,762,,
5867,1552,763,,
5868,1552,764,,
5869,1552,765,,
5870,1552,767,,
5871,1554,769,,
5872,1554,770,,
5873,1555,769,,
5874,1555,771,,
5875,1557,773,,
5876,1556,775,,
5877,1557,775,,
5878,1559,775,,
5879,1562,776,,
5880,1563,778,,
5881,1564,780,,
5882,1564,782,,
5883,1564,782,,
5884,1567,783,,
5885,1568,785,,
5886,1569,787,,
5887,1569,787,,
5888,1570,788,,
5889,1569,788,,
5890,1569,788,,
5891,1570,790,,
5892,1566,792,,
5893,1564,793,,
5894,1559,793,,
5895,1561,795,,
5896,1577,797,,
5897,1576,795,,
5898,1577,797,,
5899,1576,799,,
5900,1578,799,,
5901,1579,800,,
5902,1580,803,,
5903,1580,804,,
5904,1581,808,,
5905,1582,808,,
5906,1581,807,,
5907,1583,813,,
5908,1581,814,,
5909,1583,814,,
5910,1584,816,,
5911,1584,819,,
5912,1584,819,,
5913,1584,822,,
5914,1583,824,,
5915,1582,826,,
5916,1582,827,,
5917,1582,829,,
5918,1582,829,,
5919,1582,830,,
5920,1581,831,,
5921,1581,833,,
5922,1581,834,,
5923,1581,836,,
5924,1581,837,,
5925,1580,839,,
5926,1579,839,,
5927,1578,840,,
5928,1578,841,,
5929,1577,842,,
5930,1577,842,,
5931,1576,842,,
6242,555,566,1377,622
6243,555,566,1377,622
6244,555,566,1377,622
6245,555,566,1377,622
6246,555,566,1377,622
6247,555,566,1377,622
6248,555,566,1377,622
6249,554,566,1377,622
6250,555,566,1377,622
6251,554,566,1377,622
6252,555,566,1377,622
6253,555,566,1377,622
6254,555,566,1377,622
6255,555,566,1377,622
6256,555,566,1377,622
6257,556,565,1377,622
6258,556,565,1377,622
6259,556,565,1378,622
6260,556,565,1378,622
6261,556,565,1378,622
6262,556,564,1378,622
6263,557,564,1377,622
6264,557,564,1378,622
6265,557,563,1377,622
6266,558,562,1378,622
6267,557,560,1377,622
6268,557,559,1377,622
6269,558,557,1377,622
6270,557,557,1377,622
6271,557,556,1377,622
6272,558,555,1377,622
6273,558,554,1377,622
6274,557,554,1377,622
6275,559,553,1377,622
6276,558,552,1377,622
6277,558,548,1377,621
6278,560,546,1377,621
6279,561,545,1377,621
6280,563,543,1377,621
6281,562,541,1377,621
6282,1377,621,,
6283,1377,621,,
6284,1377,621,,
6285,1377,621,,
6286,1377,621,,
6287,1377,621,,
6288,1377,621,,
6289,1378,620,,
6290,1379,619,,
6291,1379,619,,
6292,1379,619,,
6293,1378,619,,
6294,1378,619,,
6295,1377,618,,
6296,1375,617,,
6297,1375,616,,
6298,1374,616,,
6299,1374,614,,
6300,1374,613,,
6301,1374,612,,
6302,1374,611,,
6303,1378,609,,
6304,1380,609,,
6305,1381,608,,
6306,1378,608,,
6307,1380,607,,
6308,1379,607,,
6309,1378,606,,
6310,1382,606,,
6311,1383,606,,
6312,1382,606,,
6313,1381,607,,
6314,1375,607,,
6315,1371,608,,
6316,1372,609,,
6317,1373,610,,
6318,1378,613,,
6319,1382,614,,
6320,547,542,1383,615
6321,548,544,1384,616
6322,549,544,1381,615
6323,550,546,1378,614
6324,551,549,1380,612
6325,553,551,1380,609
6326,550,552,1382,608
6327,550,554,1391,606
6328,548,555,1388,604
6329,548,555,1391,602
6330,548,554,1389,599
6331,547,555,1388,597
6332,545,554,1394,595
6333,543,552,1396,595
6334,541,551,1396,596
6335,540,547,1393,597
6336,538,545,1397,596
6337,537,543,1391,597
6338,536,541,1394,598
6339,1393,598,,
6340,1392,600,,
6341,1391,601,,
6342,1388,601,,
6343,1389,601,,
6344,1386,601,,
6345,1383,600,,
6346,1382,599,,
6347,1381,597,,
6348,1379,593,,
6349,1376,592,,
6350,1374,589,,
6351,1371,587,,
6352,1367,588,,
6353,1366,585,,
6354,1364,581,,
6355,524,542,1362,579
6356,523,543,1363,579
6357,521,544,1363,577
6358,519,544,1364,576
6359,518,544,1363,573
6360,517,545,1361,572
6361,516,545,1362,570
6362,514,544,1352,568
6363,513,544,1349,567
6364,512,542,1341,566
6365,512,542,1341,563
6366,513,542,1343,561
6367,512,542,1347,559
6368,512,541,1353,553
6369,513,542,1357,548
6370,514,542,1363,544
6371,513,543,,
6372,514,544,,
6373,513,545,,
6374,514,545,,
6375,516,547,,
6376,519,551,,
6377,521,554,,
6378,524,559,,
6379,525,562,,
6380,526,566,,
6381,525,568,,
6382,525,575,,
6383,524,580,,
6384,523,585,,
6385,523,591,,
6386,523,599,,
6387,521,602,,
6388,520,613,,
6389,519,615,,
6390,518,620,,
6391,519,622,,
6392,520,623,,
6393,520,625,,
6394,520,625,,
6395,519,625,,
6396,519,625,,
6397,517,624,,
6398,517,624,,
6399,516,622,,
6400,516,620,,
6401,511,618,,
6402,512,615,,
6403,512,612,,
6404,511,609,,
6405,511,606,,
6406,508,604,,
6407,508,603,,
6408,508,601,,
6409,507,599,,
6410,509,597,,
6411,512,595,,
6412,512,594,,
6413,511,592,,
6414,509,588,,
6415,505,586,,
6416,509,581,,
6417,507,577,,
6418,506,571,,
6419,504,568,,
6420,502,564,,
6421,500,563,1428,542
6422,498,558,1428,543
6423,497,554,1427,546
6424,496,547,1427,551
6425,494,543,1426,554
6426,1424,554,,
6427,1421,556,,
6428,1420,561,,
6429,1418,563,,
6430,1416,565,,
6431,1413,566,,
6432,1411,568,,
6433,1409,568,,
6434,1404,569,,
6435,1401,569,,
6436,1398,570,,
6437,1395,570,,
6438,1392,570,,
6439,1388,571,,
6440,1386,571,,
6441,1385,569,,
6442,1384,568,,
6443,1383,569,,
6444,1380,570,,
6445,1376,571,,
6446,1374,571,,
6447,1369,573,,
6448,1362,577,,
6449,1359,579,,
6450,1354,579,,
6451,1353,580,,
6452,1351,583,,
6453,1350,584,,
6454,1349,585,,
6455,1348,586,,
6456,1346,586,,
6457,1343,587,,
6458,1339,588,,
6459,1335,589,,
6460,1326,590,,
6461,1324,589,,
6462,1314,590,,
6463,1312,589,,
6464,1311,589,,
6465,1309,589,,
6466,1302,591,,
6467,1305,589,,
6468,1302,591,,
6469,1304,591,,
6470,1304,591,,
6471,1307,591,,
6472,1311,591,,
6473,1315,593,,
6474,1324,593,,
6475,1324,594,,
6476,1329,593,,
6477,1337,593,,
6478,1341,594,,
6479,1342,594,,
6480,1345,596,,
6481,1348,596,,
6482,1359,596,,
6483,1364,595,,
6484,1363,596,,
6485,1364,595,,
6486,1364,595,,
6487,1365,595,,
6488,1368,593,,
6489,1370,592,,
6490,1376,591,,
6491,1381,591,,
6492,1387,591,,
6493,1389,591,,
6494,1395,591,,
6495,1401,591,,
6496,1407,590,,
6497,1410,588,,
6498,1414,589,,
6499,1416,589,,
6500,1419,589,,
6501,1421,588,,
6502,1424,588,,
6503,1426,587,,
6504,1430,586,,
6505,1434,585,,
6506,1434,585,,
6507,1436,585,,
6508,1434,584,,
6509,1436,584,,
6510,1437,584,,
6511,1437,583,,
6512,1438,583,,
6513,1438,582,,
6563,130,547,942,550
6579,121,549,205,544
6582,121,546,205,544
6583,121,549,206,545
6584,123,550,204,546
6585,120,550,203,546
6586,137,546,202,546
6590,123,548,206,546
6591,122,550,206,546
6592,123,549,207,546
6593,122,549,207,545
6594,123,550,206,545
6595,121,549,207,545
6597,120,549,206,545
6599,120,550,205,546
6600,119,548,204,544
6601,117,548,203,544
6602,117,548,202,544
6603,119,548,199,543
6608,124,542,938,546
6609,124,545,191,541
6611,130,548,185,543
6612,130,546,184,542
6613,130,546,188,542
6614,131,546,187,542
6615,133,547,186,543
6617,130,550,186,547
6618,128,551,185,551
6846,554,565,1371,618
6847,555,565,1370,617
6848,555,565,1370,618
6849,554,565,1371,617
6850,555,565,1370,617
6851,555,565,1371,617
6852,555,565,1370,617
6853,554,565,1370,617
6854,555,565,1370,617
6855,554,565,1370,617
6856,555,565,1370,617
6857,554,565,1370,617
6858,555,565,1370,617
6859,555,564,1370,617
6860,555,565,1370,617
6861,555,564,1370,617
6862,555,564,1371,617
6863,555,565,1371,617
6864,555,564,1371,617
6865,555,565,1371,617
6866,555,564,1371,617
6867,555,564,1371,617
6868,555,564,1371,617
6869,555,564,1371,617
6870,555,564,1371,617
6871,555,565,1371,617
6872,555,565,1371,617
6873,555,565,1371,617
6874,555,564,1371,617
6875,556,564,1371,617
6876,556,563,1371,617
6877,555,563,1371,617
6878,556,563,1371,617
6879,556,563,1371,617
6880,556,563,1371,617
6881,556,563,1371,617
6882,557,563,1371,617
6883,557,562,1371,617
6884,558,560,1371,617
6885,557,559,1371,617
6886,557,558,1371,617
6887,557,556,1371,617
6888,558,555,1371,617
6889,559,555,1371,617
6890,558,554,1371,617
6891,559,553,1371,617
6892,558,552,1371,617
6893,558,552,1371,617
6894,560,552,1371,617
6895,559,548,1371,617
6896,560,545,1371,617
6897,560,544,1371,617
6898,563,544,1371,617
6899,564,541,1371,617
6900,562,541,1370,616
6901,1370,616,,
6902,1370,616,,
6903,1370,616,,
6904,1370,616,,
6905,1370,615,,
6906,1371,615,,
6907,1371,614,,
6908,1371,613,,
6909,1371,612,,
6910,1370,611,,
6911,1369,610,,
6912,1370,609,,
6913,1369,608,,
6914,1369,606,,
6915,1369,605,,
6916,1369,604,,
6917,1366,603,,
6918,1373,602,,
6919,1375,602,,
6920,1375,601,,
6921,1373,599,,
6922,1373,599,,
6923,1373,599,,
6924,1374,599,,
6925,1377,598,,
6926,1378,599,,
6927,1375,599,,
6928,1382,599,,
6929,1381,601,,
6930,1379,604,,
6931,1378,605,,
6932,1378,607,,
6933,1376,610,,
6934,1373,612,,
6935,1373,613,,
6936,1376,614,,
6937,1377,615,,
6938,549,541,1378,614
6939,550,543,1378,612
6940,550,543,1382,608
6941,551,544,1383,604
6942,552,545,1387,602
6943,553,545,1386,600
6944,552,545,1385,597
6945,552,544,1388,595
6946,550,543,1395,594
6947,549,543,1396,593
6948,548,543,1398,594
6949,547,542,1398,596
6950,547,541,1394,597
6951,1397,598,,
6952,1403,603,,
6953,1399,604,,
6954,1401,608,,
6955,1402,609,,
6956,1404,615,,
6957,1408,619,,
6958,1413,623,,
6959,1417,626,,
6960,1418,627,,
6961,1419,629,,
6962,1421,630,,
6963,1423,632,,
6964,1426,633,,
6965,1428,634,,
6966,1436,636,,
6967,1442,637,,
6968,1456,638,,
6969,1469,638,,
6970,1475,639,,
6971,1476,637,,
6972,1471,637,,
6973,1469,634,,
6974,1470,631,,
6975,1476,629,,
6976,1483,624,,
6977,1494,621,,
6978,1497,617,,
6979,1505,610,,
6980,1512,594,,
6981,1515,584,,
6982,1537,572,,
6983,1550,571,1568,602
6984,1553,557,1575,602
6985,1569,565,1578,608
6986,1581,559,,
6987,1585,566,,
6988,1596,608,,
6989,1601,612,,
6990,1607,612,,
6991,1614,612,,
6992,1622,602,,
6993,1631,612,,
6994,1642,630,,
6995,1650,633,,
6996,1659,636,,
6997,1666,639,,
6998,1670,643,,
6999,1673,647,,
7000,1673,650,,
7001,1670,652,,
7002,1667,651,,
7003,1667,649,,
7004,1665,648,,
7005,1667,645,,
7006,1668,642,,
7007,1667,639,,
7008,1664,636,,
7009,1665,634,,
7010,1643,629,,
7011,1636,628,,
7012,1629,625,,
7013,1629,623,,
7014,1623,619,,
7015,1617,615,,
7016,1613,610,,
7017,1611,612,,
7018,1606,611,,
7019,1603,612,,
7020,1599,613,,
7021,1596,614,,
7022,1596,612,,
7023,1592,611,,
7024,1589,607,,
7025,1587,606,,
7026,1582,604,,
7027,1581,601,,
7028,1578,595,,
7029,1575,590,,
7030,1571,582,,
7031,1569,575,,
7032,1564,574,,
7033,1561,575,,
7034,1554,573,,
7035,1547,573,,
7036,1534,572,,
7037,1525,571,,
7038,1518,569,,
7039,1511,566,,
7040,1509,564,,
7041,1508,564,,
7042,1508,562,,
7043,1506,561,,
7044,1503,557,,
7045,1503,555,,
7046,1501,551,,
7047,1499,548,,
7048,1498,545,,
7049,,,,
7050,,,,
7051,,,,
7052,,,,
7053,,,,
7054,,,,
7055,,,,
7056,,,,
7057,,,,
7058,,,,
7059,,,,
7060,,,,
7061,,,,
7062,446,543,,
7063,448,545,,
7064,448,548,,
7065,451,552,,
7066,459,555,,
7067,466,556,,
7068,471,562,,
7069,473,566,,
7070,476,571,,
7071,479,577,,
7072,480,587,,
7073,480,594,,
7074,477,600,,
7075,474,603,,
7076,466,605,,
7077,460,606,,
7078,458,606,,
7079,458,605,,
7080,457,605,,
7081,458,603,,
7082,459,601,,
7083,461,600,,
7084,478,598,,
7085,479,595,,
7086,472,592,,
7087,470,588,,
7088,470,587,,
7089,482,589,,
7090,470,583,,
7091,468,579,,
7092,466,573,,
7093,467,571,,
7094,470,578,,
7095,472,586,1571,541
7096,477,606,1579,543
7097,478,609,1579,543
7098,485,613,1575,544
7099,484,615,1576,544
7100,496,618,1577,544
7101,500,619,1579,541
7102,501,619,,
7103,502,617,,
7104,502,616,,
7105,501,613,,
7106,500,613,,
7107,498,610,,
7108,498,607,,
7109,496,604,,
7110,496,601,,
7111,492,597,,
7112,496,591,,
7113,497,586,,
7114,494,581,,
7115,493,577,,
7116,492,575,,
7117,493,573,,
7118,490,571,,
7119,488,570,1602,541
7120,487,570,1603,542
7121,484,572,1595,543
7122,483,572,1586,543
7123,482,573,1582,544
7124,481,575,1581,546
7125,480,575,1584,548
7126,481,574,1591,549
7127,483,575,1593,549
7128,482,576,1601,550
7129,484,578,1602,552
7130,486,578,1602,553
7131,484,576,1602,553
7132,484,573,1603,553
7133,483,575,1605,553
7134,483,575,1606,552
7135,484,574,1609,553
7136,484,575,1612,553
7137,484,575,1616,551
7138,483,577,1618,551
7139,482,577,1622,550
7140,480,578,1624,548
7141,479,580,1624,546
7142,479,582,1624,545
7143,477,583,1622,543
7144,476,587,1622,543
7145,476,592,,
7146,477,595,,
7147,478,601,,
7148,473,608,,
7149,477,615,1612,541
7150,476,623,1611,543
7151,476,627,1611,543
7152,472,630,1609,544
7153,468,636,1610,544
7154,464,639,1602,545
7155,462,641,1598,543
7156,464,643,1597,542
7157,467,643,,
7158,473,642,,
7159,476,643,,
7160,489,643,,
7161,491,640,,
7162,499,641,,
7163,502,637,,
7164,510,636,,
7165,511,634,,
7166,512,632,,
7167,511,629,,
7168,509,627,,
7169,507,625,,
7170,503,622,1565,541
7171,500,618,1564,543
7172,496,612,1564,544
7173,494,609,1562,545
7174,490,608,1562,547
7175,489,606,1561,548
7176,483,603,1562,547
7177,483,602,1561,546
7178,482,602,1558,545
7179,482,603,1552,542
7180,481,602,1546,541
7181,479,602,,
7182,478,601,,
7183,477,600,,
7184,476,598,,
7185,475,595,,
7186,471,591,,
7187,467,591,,
7188,463,589,,
7189,463,586,,
7190,459,586,,
7191,457,584,,
7192,455,582,,
7193,456,581,,
7194,456,579,,
7195,456,579,,
7196,458,580,,
7197,460,580,,
7198,462,581,,
7199,463,582,,
7200,458,583,,
7201,461,584,,
7202,464,584,,
7203,467,585,,
7204,469,585,,
7205,469,585,,
7206,470,586,,
7207,470,586,,
7208,470,585,,
7209,470,584,,
7210,471,582,,
7211,472,581,,
7212,472,580,,
7213,476,579,,
7214,470,577,,
7215,475,573,,
7216,473,572,,
7217,478,569,,
7218,482,565,,
7219,485,563,,
7220,486,560,,
7221,490,556,,
7222,494,556,,
7223,499,558,,
7224,504,559,,
7225,507,560,,
7226,510,563,1557,541
7227,514,566,1559,544
7228,520,568,1559,547
7229,524,571,1559,549
7230,526,574,1557,550
7231,528,578,1557,550
7232,527,579,1557,550
7233,531,579,1557,547
7234,532,579,1559,546
7235,533,577,1560,545
7236,534,575,1566,544
7237,535,570,1567,541
7238,536,566,,
7239,537,563,,
7240,539,560,,
7241,539,555,,
7242,538,549,,
7243,536,547,,
7244,534,544,,
7245,532,542,1585,541
7246,1586,546,,
7247,1588,547,,
7248,1590,550,,
7249,1593,552,,
7250,1594,556,,
7251,1596,559,,
7252,1597,563,,
7253,1599,566,,
7254,1602,568,,
7255,1604,569,,
7256,1606,570,,
7257,1609,569,,
7258,1610,566,,
7259,1611,565,,
7260,1613,564,,
7261,1611,563,,
7262,517,544,1611,561
7263,516,547,1610,560
7264,515,549,1610,560
7265,514,551,1611,559
7266,515,552,1611,560
7267,516,553,1614,562
7268,509,553,1618,557
7269,508,553,1620,560
7270,510,553,1624,565
7271,509,552,1628,566
7272,505,551,1632,567
7273,505,550,1638,568
7274,508,549,1642,569
7275,508,548,1646,569
